index,area,ave0,ave1,ave2,int0,int1,int2,std0,std1,std2,sort
9_951,685,0.0336078,-0.0524123,0.0334406,23.0213,-35.9024,22.9068,0.0627283,0.177307,0.0835677,0
9_952,1716,0.0504127,-0.0382797,0.0033124,86.5082,-65.6879,5.68408,0.0624847,0.142654,0.0707523,0
9_953,2316,0.152013,-0.123823,0.0207509,352.063,-286.774,48.059,0.162943,0.306111,0.157597,0
9_954,1455,0.031198,-0.0773234,0.062843,45.393,-112.505,91.4365,0.042872,0.120541,0.0854149,1
9_955,2153,0.143102,-0.136288,0.0308504,308.098,-293.427,66.4208,0.154694,0.286091,0.14624,0
9_956,0,0,0,0,0,0,0,0,0,0,0
9_957,1178,0.0376825,-0.0332135,0.00908221,44.39,-39.1254,10.6988,0.0445934,0.104465,0.0391244,0
9_958,130,0.0263752,0.00965805,-0.007301,3.42878,1.25555,-0.94913,0.0365206,0.190792,0.0758322,0
9_959,46,0.120395,-0.118565,-0.0172841,5.53816,-5.45397,-0.795067,0.258317,0.288768,0.215467,0
9_960,1251,0.0529007,-0.053056,0.0111103,66.1787,-66.3731,13.8989,0.0579237,0.149675,0.0579491,0
9_961,2108,0.0535004,-0.0490606,0.00678174,112.779,-103.42,14.2959,0.0689252,0.150314,0.0722466,0
9_962,27,0.117727,-0.10252,-0.0532635,3.17862,-2.76804,-1.43811,0.308546,0.294605,0.330383,0
9_963,2254,0.124771,-0.12406,0.0183403,281.233,-279.631,41.3391,0.150708,0.273263,0.137815,0
9_964,2113,0.11329,-0.0789281,0.0148433,239.383,-166.775,31.3638,0.132274,0.240074,0.115421,0
9_965,1127,0.0492676,-0.111775,0.109108,55.5246,-125.971,122.965,0.0572725,0.177357,0.138563,1
9_966,2287,0.0908967,-0.0736988,0.00910646,207.881,-168.549,20.8265,0.102378,0.204392,0.0969991,0
9_967,0,0,0,0,0,0,0,0,0,0,0
9_968,30,0.0593882,-0.0585434,0.00932029,1.78165,-1.7563,0.279609,0.211995,0.277947,0.245846,0
9_969,1536,0.046918,-0.0930122,0.113685,72.0661,-142.867,174.621,0.0698476,0.206363,0.141292,1
9_970,2186,0.131759,-0.0968803,0.0227999,288.025,-211.78,49.8406,0.144398,0.274185,0.13316,0
9_971,2183,0.138873,-0.113749,0.0354061,303.161,-248.314,77.2914,0.144945,0.206506,0.103244,0
9_972,2211,0.15182,-0.153657,0.0309571,335.674,-339.735,68.4462,0.170007,0.313995,0.158485,0
9_973,0,0,0,0,0,0,0,0,0,0,0
9_974,1618,0.0559277,-0.119437,0.120162,90.4911,-193.25,194.422,0.079189,0.245076,0.170404,1
9_975,935,0.061047,-0.060061,0.0178839,57.079,-56.157,16.7215,0.0571935,0.149476,0.0539269,0
9_976,2091,0.060414,-0.0887431,0.0465708,126.326,-185.562,97.3796,0.0785981,0.199143,0.119796,0
9_977,1476,0.0426463,-0.0267833,0.00513424,62.9459,-39.5321,7.57813,0.0434609,0.111238,0.0511958,0
9_978,2180,0.125609,-0.104346,0.0260878,273.827,-227.475,56.8714,0.145527,0.253465,0.120786,0
9_979,2010,0.0527003,-0.0562374,0.0447054,105.928,-113.037,89.8578,0.0757035,0.20778,0.144438,0
9_980,823,0.0371995,-0.0369283,0.00480814,30.6152,-30.392,3.9571,0.0699942,0.190399,0.0652822,0
9_981,0,0,0,0,0,0,0,0,0,0,0
9_982,729,0.0454057,-0.0691536,0.097806,33.1008,-50.413,71.3006,0.0537102,0.17439,0.10254,1
9_983,2235,0.0528235,-0.0394339,0.00763079,118.061,-88.1348,17.0548,0.0649776,0.141017,0.0655431,0
9_984,1336,0.0252179,-0.0563499,0.0503752,33.6911,-75.2834,67.3012,0.0438575,0.114201,0.0718775,1
9_985,2126,0.201551,-0.186339,0.0277914,428.498,-396.157,59.0846,0.223241,0.437606,0.223859,0
9_986,169,-0.00906293,0.0709843,-0.0322093,-1.53164,11.9963,-5.44338,0.0923348,0.260259,0.0843328,0
9_987,2509,0.0870812,-0.0881496,0.0145398,218.487,-221.167,36.4804,0.099754,0.177775,0.07909,0
9_988,0,0,0,0,0,0,0,0,0,0,0
9_989,2017,0.0700762,-0.122522,0.0915722,141.344,-247.128,184.701,0.097781,0.248137,0.169028,0
9_990,2114,0.101939,-0.108271,0.0240103,215.5,-228.885,50.7577,0.11195,0.224826,0.112969,0
9_991,238,0.000987506,0.0481184,-0.00282826,0.235026,11.4522,-0.673126,0.0439522,0.226278,0.0970677,0
9_992,1792,0.103373,-0.0935479,0.0305416,185.244,-167.638,54.7305,0.120293,0.211753,0.0939982,0
9_993,0,0,0,0,0,0,0,0,0,0,0
9_994,0,0,0,0,0,0,0,0,0,0,0
9_995,2713,0.102933,-0.0917912,0.0198037,279.257,-249.03,53.7273,0.14329,0.229582,0.109709,0
9_996,2927,0.0721594,-0.123105,0.0700226,211.211,-360.328,204.956,0.140814,0.296918,0.180325,0
9_997,2152,0.0824145,-0.151335,0.112671,177.356,-325.673,242.468,0.108548,0.272404,0.189567,0
9_998,0,0,0,0,0,0,0,0,0,0,0
9_999,2311,0.0640735,-0.0582572,0.0131225,148.074,-134.632,30.3261,0.0780299,0.13684,0.0639845,0
10_0,0,0,0,0,0,0,0,0,0,0,0
10_1,2277,0.130828,-0.142716,0.0288723,297.896,-324.964,65.7422,0.147005,0.286424,0.146907,0
10_2,1427,0.042087,-0.093767,0.0531371,60.0582,-133.805,75.8266,0.0622719,0.13608,0.0735926,0
10_3,1026,0.0242166,-0.0871979,0.0843942,24.8462,-89.4651,86.5884,0.0369953,0.127985,0.086123,1
10_4,73,0.159901,-0.307895,0.0559419,11.6728,-22.4763,4.08376,0.221091,0.369182,0.209844,0
10_5,777,0.0386631,-0.0891842,0.0702525,30.0412,-69.2961,54.5862,0.0555814,0.156655,0.0947849,1
10_6,2385,0.12114,-0.128185,0.0311661,288.918,-305.72,74.3311,0.133694,0.237461,0.11686,0
10_7,1380,0.028072,-0.088557,0.0650914,38.7393,-122.209,89.8261,0.0531049,0.11511,0.0691605,1
10_8,1637,0.0366635,-0.106305,0.0877725,60.0181,-174.021,143.684,0.0568702,0.146406,0.0991521,1
10_9,1586,0.181863,-0.207568,0.0742983,288.435,-329.202,117.837,0.173162,0.291854,0.159088,0
10_10,1115,0.0343138,-0.0300298,0.0126418,38.2599,-33.4833,14.0956,0.0457489,0.139384,0.0527841,0
10_11,307,0.23733,-0.344684,0.0345094,72.8604,-105.818,10.5944,0.252099,0.505657,0.221866,0
10_12,0,0,0,0,0,0,0,0,0,0,0
10_13,2638,0.122328,-0.132638,0.0363453,322.702,-349.9,95.8788,0.151046,0.253704,0.12992,0
10_14,971,0.0246018,-0.0625755,0.0373476,23.8884,-60.7608,36.2645,0.0428238,0.128828,0.06246,0
10_15,793,0.00957822,-0.0142975,0.0418051,7.59553,-11.3379,33.1514,0.0306771,0.122384,0.0538289,1
10_16,1498,0.03961,-0.111887,0.0819783,59.3357,-167.607,122.803,0.054049,0.145477,0.110842,1
10_17,0,0,0,0,0,0,0,0,0,0,0
10_18,2242,0.0928406,-0.165287,0.123883,208.149,-370.574,277.747,0.136809,0.307073,0.217171,0
10_19,0,0,0,0,0,0,0,0,0,0,0
10_20,2075,0.154793,-0.126447,0.0354106,321.195,-262.377,73.477,0.168321,0.318337,0.163485,0
10_21,210,-0.000724309,-0.0145816,0.0286125,-0.152105,-3.06213,6.00863,0.0593248,0.158107,0.0474082,0
10_22,2146,0.171458,-0.182809,0.0400577,367.948,-392.307,85.9639,0.185945,0.347225,0.184691,0
10_23,2415,0.0651216,-0.154149,0.144882,157.269,-372.27,349.891,0.105663,0.256811,0.197079,0
10_24,2299,0.118911,-0.132497,0.0373482,273.376,-304.61,85.8634,0.129448,0.234514,0.121453,0
10_25,49,0.0851663,-0.146474,0.0517962,4.17315,-7.17722,2.53801,0.283881,0.301963,0.232927,0
10_26,2132,0.0568768,-0.115466,0.115688,121.261,-246.174,246.648,0.0892054,0.229622,0.175086,0
10_27,1401,0.0844057,-0.0942782,0.0328009,118.252,-132.084,45.9541,0.0901665,0.164276,0.077853,0
10_28,2154,0.0575134,-0.118906,0.119249,123.884,-256.124,256.862,0.0879798,0.217309,0.164918,0
10_29,0,0,0,0,0,0,0,0,0,0,0
10_30,1406,0.02559,-0.0514428,0.0487094,35.9795,-72.3285,68.4854,0.0385255,0.139158,0.0784933,1
10_31,1481,0.090023,-0.0906676,0.0336563,133.324,-134.279,49.845,0.0875789,0.128856,0.0624397,0
10_32,2531,0.0539968,-0.118751,0.0941629,136.666,-300.558,238.326,0.0867761,0.221487,0.163509,0
10_33,308,0.0287631,-0.0292679,0.0541151,8.85905,-9.01451,16.6675,0.0809854,0.234987,0.0853242,0
10_34,1251,0.0247535,-0.0478429,0.0756325,30.9666,-59.8514,94.6162,0.0435395,0.16075,0.0951013,1
10_35,1167,0.00992694,-0.0402314,0.0551403,11.5847,-46.9501,64.3487,0.0414146,0.110508,0.0548443,1
10_36,1245,0.0445525,-0.0638173,0.0247459,55.4679,-79.4526,30.8087,0.0490888,0.103104,0.0432507,0
10_37,1284,0.0410725,-0.0978684,0.0588973,52.7371,-125.663,75.6242,0.0584937,0.148562,0.0833751,0
10_38,2047,0.100857,-0.192817,0.119434,206.454,-394.696,244.481,0.159742,0.347831,0.223911,0
10_39,2028,0.04193,-0.0315919,0.056743,85.034,-64.0684,115.075,0.0817198,0.211661,0.144158,0
10_40,2281,0.0501093,-0.0805215,0.057308,114.299,-183.67,130.72,0.0846054,0.214975,0.148975,0
10_41,2686,0.0709702,-0.0614408,0.0157539,190.626,-165.03,42.3149,0.088663,0.15669,0.0731948,0
10_42,2308,0.13092,-0.126138,0.0347676,302.163,-291.127,80.2437,0.13553,0.22503,0.120224,0
10_43,2242,0.0726191,-0.0660042,0.00728834,162.812,-147.981,16.3405,0.0839353,0.174957,0.0816667,0
10_44,0,0,0,0,0,0,0,0,0,0,0
10_45,2468,0.0512312,-0.0395883,0.0110132,126.439,-97.704,27.1805,0.0648818,0.111004,0.0475339,0
10_46,2072,0.119851,-0.142924,0.0650788,248.331,-296.138,134.843,0.159249,0.376234,0.219038,0
10_47,1073,0.0206949,-0.0552003,0.0620861,22.2056,-59.2299,66.6184,0.0389423,0.135065,0.0776363,1
10_48,2398,0.0661575,-0.122671,0.101175,158.646,-294.166,242.618,0.095809,0.238222,0.172284,0
10_49,1340,0.152811,-0.153869,0.0508837,204.767,-206.184,68.1841,0.154967,0.293547,0.133144,0
10_50,2031,0.157221,-0.0798933,0.0155303,319.316,-162.263,31.542,0.173675,0.306422,0.154897,0
10_51,0,0,0,0,0,0,0,0,0,0,0
10_52,2025,0.0716388,-0.0628196,0.00451965,145.069,-127.21,9.15229,0.0843393,0.18473,0.0867527,0
10_53,0,0,0,0,0,0,0,0,0,0,0
10_54,2477,0.164411,-0.141658,0.0177703,407.246,-350.887,44.0171,0.1747,0.30779,0.149268,0
10_55,2286,0.053603,-0.0395133,0.00966629,122.536,-90.3274,22.0971,0.0534882,0.0973815,0.0433183,0
10_56,2004,0.104952,-0.0730943,0.0152348,210.325,-146.481,30.5305,0.112045,0.233893,0.117166,0
10_57,2129,0.128986,-0.078184,0.0182691,274.612,-166.454,38.8949,0.135301,0.211734,0.0989898,0
10_58,2928,0.0932577,-0.0735545,0.0072282,273.059,-215.368,21.1642,0.127326,0.218259,0.113835,0
10_59,790,0.188139,-0.179223,0.0478922,148.63,-141.586,37.8349,0.156788,0.315165,0.133737,0
10_60,2257,0.127152,-0.0994979,0.0186004,286.982,-224.567,41.9811,0.14293,0.256374,0.123608,0
10_61,1633,0.0422637,-0.075447,0.0664196,69.0166,-123.205,108.463,0.0626019,0.135344,0.0859951,1
10_62,2128,0.104477,-0.08006,0.0104184,222.327,-170.368,22.1704,0.109984,0.22208,0.110874,0
10_63,2223,0.0360156,-0.0549181,0.0336137,80.0628,-122.083,74.7232,0.059614,0.140302,0.0805182,0
10_64,1318,0.0734269,-0.065674,0.0193556,96.7766,-86.5584,25.5107,0.0723473,0.141292,0.0609938,0
10_65,1864,0.0435253,-0.0865952,0.0923824,81.1312,-161.413,172.201,0.0675607,0.183621,0.149635,1
10_66,2310,0.0701989,-0.11543,0.105929,162.159,-266.644,244.695,0.106259,0.245172,0.182052,0
10_67,2355,0.0903511,-0.0983613,0.0572564,212.777,-231.641,134.839,0.100859,0.172398,0.108644,0
10_68,2260,0.0560551,-0.0555284,0.0206297,126.685,-125.494,46.6231,0.0842483,0.201667,0.113773,0
10_69,2304,0.177626,-0.1505,0.0212867,409.251,-346.752,49.0446,0.194175,0.341998,0.173391,0
10_70,1270,0.0624109,-0.0667899,0.0163431,79.2618,-84.8232,20.7558,0.0552529,0.136748,0.0624312,0
10_71,1482,0.118161,-0.177847,0.0434657,175.115,-263.569,64.4162,0.097987,0.202598,0.0958693,0
10_72,0,0,0,0,0,0,0,0,0,0,0
10_73,2191,0.10627,-0.0648635,0.000819072,232.838,-142.116,1.79459,0.127677,0.256399,0.121553,0
10_74,0,0,0,0,0,0,0,0,0,0,0
10_75,2308,0.0675507,-0.0955695,0.0686966,155.907,-220.574,158.552,0.0903007,0.244861,0.160106,0
10_76,2032,0.125205,-0.130939,0.0417432,254.417,-266.068,84.8223,0.170185,0.40376,0.235974,0
10_77,2238,0.148973,-0.10648,0.0266297,333.401,-238.302,59.5972,0.149929,0.233724,0.111144,0
10_78,2180,0.142234,-0.13387,0.0241722,310.07,-291.836,52.6954,0.150033,0.254786,0.137938,0
10_79,1557,0.0361946,-0.0668459,0.054572,56.3551,-104.079,84.9685,0.0495948,0.140872,0.0883172,0
10_80,0,0,0,0,0,0,0,0,0,0,0
10_81,1150,0.0502358,-0.0438587,0.00944627,57.7712,-50.4375,10.8632,0.0468273,0.113736,0.0520014,0
10_82,0,0,0,0,0,0,0,0,0,0,0
10_83,2196,0.0901138,-0.115182,0.0709334,197.89,-252.939,155.77,0.122966,0.287653,0.185727,0
10_84,469,0.090854,-0.0572478,0.0160192,42.6105,-26.8492,7.51298,0.0618553,0.188177,0.0907562,0
10_85,0,0,0,0,0,0,0,0,0,0,0
10_86,723,0.0268875,-0.0440352,0.0403072,19.4397,-31.8375,29.1421,0.0410104,0.153052,0.0739389,0
10_87,0,0,0,0,0,0,0,0,0,0,0
10_88,436,0.0165573,-0.0459839,0.0513206,7.219,-20.049,22.3758,0.0461709,0.152293,0.0739947,0
10_89,2137,0.0851931,-0.117607,0.0690485,182.058,-251.326,147.557,0.103048,0.242438,0.167074,0
10_90,0,0,0,0,0,0,0,0,0,0,0
10_91,2072,0.195109,-0.179064,0.036147,404.266,-371.021,74.8966,0.189857,0.365969,0.186995,0
10_92,0,0,0,0,0,0,0,0,0,0,0
10_93,2201,0.16615,-0.136316,0.0249141,365.697,-300.033,54.836,0.172053,0.269857,0.135382,0
10_94,0,0,0,0,0,0,0,0,0,0,0
10_95,2172,0.111719,-0.156667,0.107446,242.653,-340.281,233.373,0.149452,0.34574,0.225975,0
10_96,1970,0.143275,-0.0959677,-0.000776269,282.251,-189.056,-1.52925,0.168842,0.342795,0.172239,0
10_97,1340,0.0878773,-0.215922,0.145359,117.756,-289.336,194.781,0.11553,0.338037,0.208411,1
10_98,2185,0.127563,-0.100385,0.00503294,278.725,-219.342,10.997,0.143525,0.257847,0.132171,0
10_99,1012,0.164513,-0.126088,0.0261003,166.487,-127.601,26.4136,0.151527,0.248224,0.117761,0
10_100,1002,0.0355677,-0.0613269,0.058977,35.6389,-61.4496,59.095,0.0436219,0.145466,0.0871934,1
10_101,1953,0.102201,-0.0871095,0.0071935,199.599,-170.125,14.0489,0.108621,0.214616,0.12134,0
10_102,0,0,0,0,0,0,0,0,0,0,0
10_103,2111,0.121469,-0.164715,0.074468,256.421,-347.713,157.202,0.165618,0.393846,0.237998,0
10_104,1483,0.148079,-0.157292,0.0329622,219.6,-233.264,48.8829,0.123428,0.221094,0.103094,0
10_105,0,0,0,0,0,0,0,0,0,0,0
10_106,2274,0.191118,-0.135125,0.0223761,434.603,-307.274,50.8832,0.18364,0.291929,0.144856,0
10_107,329,0.0217803,-0.0255588,0.0387049,7.16572,-8.40884,12.7339,0.0302742,0.146939,0.083293,0
10_108,30,0.2134,-0.0995336,-0.104709,6.402,-2.98601,-3.14126,0.282427,0.293551,0.270719,0
10_109,2101,0.0967267,-0.0635469,0.0149803,203.223,-133.512,31.4736,0.0956723,0.152568,0.0718159,0
10_110,1229,0.0202358,-0.0525338,0.0363201,24.8698,-64.564,44.6374,0.0405539,0.0961456,0.0449999,0
10_111,2504,0.0386705,-0.0310996,-0.00146422,96.831,-77.8733,-3.6664,0.0559,0.113267,0.0524035,0
10_112,1199,0.104511,-0.173875,0.0389637,125.309,-208.476,46.7175,0.0894989,0.189308,0.0970545,0
10_113,2152,0.0630706,-0.0902398,0.0638834,135.728,-194.196,137.477,0.104729,0.236317,0.161723,0
10_114,977,0.0186974,-0.0183648,0.0260043,18.2673,-17.9424,25.4062,0.037945,0.120598,0.0558424,0
10_115,423,0.0105475,0.0208494,-0.0080732,4.46161,8.81929,-3.41496,0.0426398,0.139965,0.0565051,0
10_116,46,0.121869,-0.153571,-0.00518206,5.60595,-7.06428,-0.238375,0.221719,0.275585,0.211538,0
10_117,442,0.0290303,-0.0371444,0.0565541,12.8314,-16.4178,24.9969,0.0398552,0.191965,0.122128,0
10_118,2022,0.127023,-0.0789656,-0.00117918,256.84,-159.668,-2.3843,0.156481,0.284312,0.164286,0
10_119,2335,0.139354,-0.132781,0.0176632,325.392,-310.044,41.2435,0.175882,0.290421,0.161065,0
10_120,803,0.016812,-0.0142011,0.0162195,13.5001,-11.4035,13.0242,0.0334507,0.135242,0.0623326,0
10_121,2431,0.121146,-0.116003,0.0206877,294.506,-282.004,50.2917,0.124855,0.219782,0.111545,0
10_122,1099,0.106504,-0.0608731,0.0122044,117.048,-66.8995,13.4126,0.110828,0.214411,0.096115,0
10_123,85,0.171617,-0.0938886,-0.0789532,14.5875,-7.98053,-6.71102,0.304271,0.625285,0.326445,0
10_124,2086,0.119993,-0.0371662,-0.0222284,250.306,-77.5287,-46.3685,0.141631,0.289126,0.143462,0
10_125,220,0.12364,-0.0543078,-0.0727528,27.2009,-11.9477,-16.0056,0.222699,0.294365,0.248597,0
10_126,1293,0.0801766,-0.0956272,0.0234941,103.668,-123.646,30.3778,0.0686226,0.150424,0.0718027,0
10_127,2092,0.0967505,-0.0992644,0.0125954,202.402,-207.661,26.3496,0.103335,0.207766,0.11439,0
10_128,0,0,0,0,0,0,0,0,0,0,0
10_129,1447,0.0744299,-0.052829,0.010748,107.7,-76.4435,15.5524,0.0788235,0.164798,0.0763189,0
10_130,2153,0.0274359,-0.0478306,0.0344303,59.0695,-102.979,74.1284,0.0468842,0.122134,0.077209,0
10_131,0,0,0,0,0,0,0,0,0,0,0
10_132,1143,0.0750162,-0.0602167,0.0160921,85.7435,-68.8276,18.3933,0.0669283,0.125246,0.0581752,0
10_133,0,0,0,0,0,0,0,0,0,0,0
10_134,310,0.00219376,0.0447133,-0.0202415,0.680067,13.8611,-6.27486,0.0808828,0.214792,0.0691525,0
10_135,49,0.0719546,-0.0911435,-0.00804005,3.52578,-4.46603,-0.393962,0.165412,0.236058,0.226516,0
10_136,667,0.030803,0.000909251,-0.00477863,20.5456,0.606471,-3.18735,0.0721545,0.16966,0.0568274,0
10_137,861,0.0454561,-0.0319445,0.00937399,39.1377,-27.5042,8.07101,0.04412,0.10515,0.0445826,0
10_138,297,0.136927,-0.0681214,-0.0693443,40.6674,-20.2321,-20.5953,0.276689,0.285216,0.276676,0
10_139,2870,0.0239114,-0.0252429,0.0118671,68.6257,-72.4471,34.0586,0.0536736,0.11506,0.0702577,0
10_140,2242,0.148771,-0.103359,0.00492175,333.545,-231.73,11.0346,0.172062,0.311013,0.157888,0
10_141,0,0,0,0,0,0,0,0,0,0,0
10_142,330,0.0218578,0.0108792,0.0201564,7.21309,3.59012,6.65161,0.0322933,0.232006,0.123492,0
10_143,889,0.0615406,-0.0284426,0.00594562,54.7096,-25.2855,5.28565,0.0512285,0.159288,0.0761076,0
10_144,2027,0.0923714,-0.143871,0.0842365,187.237,-291.626,170.747,0.136778,0.343859,0.21993,0
10_145,2063,0.126992,-0.128512,0.0197777,261.984,-265.12,40.8015,0.143836,0.299733,0.146507,0
10_146,1395,0.0282844,-0.0589418,0.0415124,39.4568,-82.2237,57.9099,0.0467195,0.118472,0.0752824,0
10_147,38,0.0513132,-0.10372,0.0142525,1.9499,-3.94134,0.541593,0.182849,0.271211,0.19972,0
10_148,881,0.0317854,-0.0764505,0.0452815,28.0029,-67.3529,39.893,0.045121,0.121097,0.0617972,0
10_149,1997,0.103353,-0.0789822,0.0128873,206.396,-157.727,25.736,0.102462,0.184516,0.0912973,0
10_150,1322,0.0788006,-0.144504,0.0932758,104.174,-191.034,123.311,0.0992521,0.236639,0.148636,0
10_151,2130,0.12247,-0.0583969,-0.00821166,260.861,-124.385,-17.4908,0.141142,0.258874,0.133487,0
10_152,0,0,0,0,0,0,0,0,0,0,0
10_153,1542,0.0604785,-0.13382,0.113673,93.2578,-206.351,175.284,0.0775695,0.214086,0.152236,1
10_154,1372,0.109697,-0.224932,0.140842,150.505,-308.607,193.235,0.135142,0.321463,0.192602,1
10_155,935,0.0387309,-0.0352723,0.00899603,36.2134,-32.9796,8.41129,0.0516814,0.121477,0.0476113,0
10_156,0,0,0,0,0,0,0,0,0,0,0
10_157,1309,0.0419866,-0.0802197,0.0809142,54.9605,-105.008,105.917,0.0566545,0.156106,0.114969,1
10_158,1215,0.0574333,-0.054831,0.0117191,69.7814,-66.6196,14.2387,0.0580231,0.111153,0.0450236,0
10_159,1175,0.0902269,-0.122945,0.0324774,106.017,-144.461,38.161,0.0827808,0.179167,0.0817693,0
10_160,1556,0.117183,-0.101262,0.0199091,182.337,-157.563,30.9786,0.127065,0.246253,0.11255,0
10_161,1950,0.136549,-0.0822637,0.0201266,266.27,-160.414,39.247,0.128889,0.227585,0.105455,0
10_162,0,0,0,0,0,0,0,0,0,0,0
10_163,556,0.0107721,-0.00226009,0.0274275,5.98927,-1.25661,15.2497,0.0355473,0.151753,0.066203,0
10_164,1816,0.0678033,-0.144774,0.139775,123.131,-262.909,253.831,0.108927,0.264656,0.193968,1
10_165,2063,0.112295,-0.118977,0.0188957,231.664,-245.449,38.9819,0.134314,0.292698,0.137531,0
10_166,1017,0.0512304,-0.0492902,0.0128429,52.1013,-50.1282,13.0612,0.045797,0.129583,0.0557772,0
10_167,158,0.00158955,0.0657687,-0.0105845,0.251149,10.3915,-1.67235,0.0504706,0.222296,0.0816195,0
10_168,1372,0.137156,-0.119689,0.0403452,188.178,-164.214,55.3536,0.135127,0.294205,0.134941,0
10_169,0,0,0,0,0,0,0,0,0,0,0
10_170,2081,0.135715,-0.102239,0.0201861,282.422,-212.76,42.0073,0.158763,0.314557,0.154036,0
10_171,0,0,0,0,0,0,0,0,0,0,0
10_172,1938,0.131347,-0.108092,0.0232521,254.55,-209.483,45.0626,0.148645,0.290797,0.142612,0
10_173,1219,0.0615685,-0.163986,0.136941,75.052,-199.899,166.931,0.0796312,0.213787,0.153759,1
10_174,1445,0.0530665,-0.06414,0.0190612,76.6811,-92.6823,27.5434,0.0572301,0.12913,0.0520045,0
10_175,2037,0.181574,-0.161298,0.0408515,369.867,-328.564,83.2145,0.204969,0.38904,0.196254,0
10_176,0,0,0,0,0,0,0,0,0,0,0
10_177,0,0,0,0,0,0,0,0,0,0,0
10_178,2421,0.0688592,-0.0576464,0.014592,166.708,-139.562,35.3271,0.0848294,0.160236,0.0782487,0
10_179,466,0.0551037,-0.0457397,0.0211891,25.6783,-21.3147,9.87414,0.0526022,0.144784,0.0564037,0
10_180,1936,0.095428,-0.0649478,0.0330317,184.749,-125.739,63.9493,0.113518,0.203012,0.0963734,0
10_181,31,0.0429548,-0.0436511,-0.0232019,1.3316,-1.35318,-0.719259,0.226358,0.252019,0.256175,0
10_182,2132,0.161244,-0.141707,0.0492435,343.772,-302.12,104.987,0.151465,0.27879,0.145137,0
10_183,1586,0.161101,-0.178645,0.0739306,255.506,-283.33,117.254,0.165228,0.262454,0.126733,0
10_184,1154,0.0645169,-0.0723274,0.0285365,74.4525,-83.4659,32.9311,0.0706489,0.125718,0.046703,0
10_185,2165,0.0730958,-0.131623,0.111235,158.253,-284.963,240.824,0.110234,0.260374,0.193773,0
10_186,1323,0.0131689,-0.0136218,0.0431985,17.4225,-18.0217,57.1516,0.0337517,0.127074,0.0681565,1
10_187,2377,0.0885356,-0.0900989,0.0230161,210.449,-214.165,54.7094,0.100689,0.198931,0.09127,0
10_188,44,0.13517,-0.111094,-0.0480526,5.9475,-4.88814,-2.11431,0.255721,0.238791,0.189227,0
10_189,2323,0.162162,-0.145762,0.035594,376.701,-338.604,82.6848,0.177962,0.320318,0.162483,0
10_190,1427,0.0548469,-0.140756,0.100229,78.2665,-200.859,143.026,0.0910641,0.192116,0.118005,1
10_191,2215,0.122448,-0.119611,0.0395561,271.223,-264.939,87.6167,0.137851,0.224383,0.119037,0
10_192,536,0.00663767,0.00758191,0.0266744,3.55779,4.0639,14.2975,0.0350337,0.164818,0.0635833,1
10_193,2034,0.0387552,-0.0713723,0.0735087,78.828,-145.171,149.517,0.0648448,0.171903,0.133974,0
10_194,36,0.122376,-0.117271,-0.0442661,4.40554,-4.22175,-1.59358,0.232921,0.221832,0.249188,0
10_195,423,0.0397995,-0.0446447,0.0128813,16.8352,-18.8847,5.44879,0.0605816,0.176975,0.0531395,0
10_196,0,0,0,0,0,0,0,0,0,0,0
10_197,114,0.169232,-0.289587,0.0327117,19.2924,-33.0129,3.72914,0.219787,0.495655,0.241971,0
10_198,1919,0.11548,-0.114329,0.0383817,221.606,-219.398,73.6544,0.129692,0.250773,0.126421,0
10_199,34,0.069736,-0.0647052,-0.0257573,2.37102,-2.19998,-0.87575,0.298964,0.372848,0.303515,0
10_200,807,0.0496758,-0.0354763,0.018476,40.0883,-28.6293,14.9101,0.0575406,0.156536,0.0596433,0
10_201,0,0,0,0,0,0,0,0,0,0,0
10_202,327,0.0538033,-0.0425469,0.0366552,17.5937,-13.9128,11.9862,0.0754754,0.168216,0.0417953,0
10_203,951,0.173431,-0.0966189,0.0737021,164.933,-91.8846,70.0907,0.155789,0.332385,0.142258,0
10_204,1266,0.191721,-0.180199,0.0763046,242.718,-228.132,96.6016,0.191725,0.343827,0.176128,0
10_205,29,0.111674,-0.124845,-0.00603476,3.23855,-3.62051,-0.175008,0.261048,0.287359,0.222685,0
10_206,858,0.0651457,-0.0224951,0.0232189,55.895,-19.3008,19.9218,0.0531091,0.161228,0.0546062,0
10_207,2234,0.0786704,-0.126642,0.0742786,175.75,-282.918,165.938,0.124542,0.291646,0.189496,0
10_208,0,0,0,0,0,0,0,0,0,0,0
10_209,2046,0.147483,-0.137335,0.0316455,301.751,-280.987,64.7467,0.173166,0.338754,0.172318,0
10_210,1359,0.117738,-0.127452,0.0559497,160.007,-173.207,76.0356,0.117089,0.228791,0.103898,0
10_211,93,0.0305235,0.246952,-0.0919872,2.83869,22.9665,-8.55481,0.0502599,0.292854,0.0988443,0
10_212,0,0,0,0,0,0,0,0,0,0,0
10_213,2041,0.0759151,-0.0723612,0.0193737,154.943,-147.689,39.5417,0.0922062,0.178142,0.0827107,0
10_214,0,0,0,0,0,0,0,0,0,0,0
10_215,851,0.0509735,-0.0471554,0.0329707,43.3785,-40.1293,28.0581,0.0506689,0.13141,0.0529151,0
10_216,1645,0.152886,-0.165744,0.067641,251.497,-272.648,111.269,0.162281,0.27942,0.137247,0
10_217,315,0.0508371,-0.0488384,0.0326925,16.0137,-15.3841,10.2982,0.0700775,0.16471,0.0527385,0
