index,area,perimeter,min_xpos,min_ypos,max_xpos,max_ypos,center_x,center_y,integral_CH0,min_CH0,max_CH0,ave_CH0,std_CH0,integral_CH1,min_CH1,max_CH1,ave_CH1,std_CH1,integral_CH2,min_CH2,max_CH2,ave_CH2,std_CH2,integral_CH3,min_CH3,max_CH3,ave_CH3,std_CH3,integral_CH4,min_CH4,max_CH4,ave_CH4,std_CH4,integral_CH1-CH0,min_CH1-CH0,max_CH1-CH0,ave_CH1-CH0,std_CH1-CH0,integral_CH2-CH0,min_CH2-CH0,max_CH2-CH0,ave_CH2-CH0,std_CH2-CH0,integral_CH3-CH0,min_CH3-CH0,max_CH3-CH0,ave_CH3-CH0,std_CH3-CH0,integral_CH4-CH0,min_CH4-CH0,max_CH4-CH0,ave_CH4-CH0,std_CH4-CH0,integral_Est0,min_Est0,max_Est0,ave_Est0,std_Est0,integral_Est1,min_Est1,max_Est1,ave_Est1,std_Est1,id,count,frequency,sort_timestamp,sort,n_sample,n_sort,sort_rate,proc_time,proc_idc,id,abs_time,1st_img,2nd_img,3rd_img,data_ready,proc_begin,proc_time,none,sort,result0,result1,result2,result3,result4
1_537,188,65,39,10,58,29,46,17,3715,0,42,17.0413,11.3082,3140,0,33,14.4037,8.44097,3601,0,34,16.5183,8.7447,4790,0,48,21.9725,11.3634,3814,0,39,17.4954,9.79761,130,0,6,0.59633,1.22001,417,0,8,1.91284,2.7221,1075,0,13,4.93119,3.09333,300,0,6,1.37615,1.84882,73.1184,-0.222058,1,0.335405,0.255021,1.70213,-0.47079,0.420993,0.00780794,0.146219,23148,300000,50000000,3943615144,0,1538,1,0.07,4691,--,23148,14332284,0,0,0,0,412,4691,,0,149,0.32237,0.0556542,48.0332,8.29248
1_538,200,64,39,10,58,30,46,17,3800,0,41,16.5217,11.174,3206,0,31,13.9391,8.05987,3705,0,36,16.1087,8.6949,4961,0,48,21.5696,11.3299,3920,0,39,17.0435,9.64355,146,0,5,0.634783,1.19295,440,0,9,1.91304,2.70929,1161,0,14,5.04783,3.10012,325,0,6,1.41304,1.8902,75.2397,-0.229431,1,0.327129,0.256536,1.18479,-0.493016,0.4195,0.00515127,0.138078,23151,294143,50000000,3944059291,0,1539,1,0.06,4637,--,23151,14339983,0,0,0,0,457,4637,,0,168,0.316531,0.0492379,53.1772,8.27197
1_539,190,60,40,10,58,29,47,18,3602,0,44,16.5229,11.2902,3039,0,34,13.9404,8.44742,3522,0,38,16.156,8.70745,4732,0,51,21.7064,11.7433,3724,0,42,17.0826,9.91489,105,0,6,0.481651,0.996385,400,0,8,1.83486,2.4682,1130,0,14,5.18349,3.06554,302,0,6,1.38532,1.7156,67.2164,-0.200415,1,0.308332,0.240367,-3.45044,-0.46931,0.352155,-0.0158277,0.135292,23154,300000,50000000,3944770051,0,1540,1,0.06,3151,--,23154,14355393,0,0,0,0,320,3151,,0,152,0.293511,0.044796,44.6137,6.80899
1_540,234,66,40,8,58,29,47,18,4143,0,37,15.634,10.448,3595,0,29,13.566,7.99271,4212,0,33,15.8943,8.64805,5578,0,42,21.0491,10.8774,4384,0,34,16.5434,9.34572,154,0,6,0.581132,1.18561,524,0,11,1.97736,2.59307,1435,0,13,5.41509,3.05937,405,0,7,1.5283,1.86126,98.2055,-0.216331,1,0.370587,0.25069,-6.28101,-0.44865,0.579125,-0.0237019,0.142072,23156,295623,50000000,3945046057,0,1541,1,0.06,3118,--,23156,14361195,0,0,0,0,292,3118,,0,201,0.355508,0.0561025,71.4572,11.2766
1_541,194,71,41,10,60,29,48,18,3796,0,47,16.7225,12.1499,3189,0,36,14.0485,9.19166,3680,0,38,16.2115,9.82487,4987,0,55,21.9692,13.4093,3917,0,44,17.2555,11.0164,102,0,5,0.449339,0.929609,392,0,9,1.72687,2.38485,1191,0,13,5.2467,3.40004,303,0,6,1.3348,1.73403,66.8292,-0.179375,1,0.294402,0.247916,-5.59575,-0.38621,0.285926,-0.0246509,0.119266,23158,300000,50000000,3945738017,0,1542,1,0.06,3164,--,23158,14374731,0,0,0,0,326,3164,,0,168,0.287987,0.0432017,48.3819,7.25788
1_542,4,12,44,28,51,30,46,28,220,16,23,20,2.44949,221,15,23,20.0909,2.8748,228,17,24,20.7273,2.45286,282,22,29,25.6364,2.38452,237,18,24,21.5455,2.38799,4,0,2,0.363636,0.642824,10,0,3,0.909091,1.1642,62,3,7,5.63636,0.979121,17,0,3,1.54545,0.78203,5.81962,0.383421,0.641792,0.529056,0.0925203,-0.799179,-0.197709,0.0674728,-0.0726526,0.0681808,23161,300000,50000000,3946033777,0,1543,1,0.06,3313,--,23161,14379647,0,0,0,0,288,3313,,1,2784,0.159535,0.0651023,444.145,181.245
1_543,147,53,42,13,60,28,49,18,2668,0,46,15.5116,12.873,2247,0,36,13.064,9.82471,2559,0,40,14.8779,10.4804,3518,0,55,20.4535,14.3553,2741,0,44,15.936,11.7766,87,0,4,0.505814,0.967477,295,0,8,1.71512,2.49073,850,0,14,4.94186,3.36139,215,0,5,1.25,1.75249,45.9765,-0.186532,1,0.267305,0.264012,-1.89849,-0.405077,0.306238,-0.0110377,0.111466,23162,295958,50000000,3946346856,0,1544,1,0.06,3109,--,23162,14382287,0,0,0,0,331,3109,,0,141,0.261418,0.0405794,36.8599,5.72169
1_544,170,58,40,9,55,28,46,18,2802,0,34,14.1515,8.81329,2530,0,28,12.7778,7.20417,2965,0,32,14.9747,8.18747,3896,0,40,19.6768,10.2591,3052,0,32,15.4141,8.45548,128,0,5,0.646465,1.2457,444,0,10,2.24242,2.72323,1094,0,13,5.52525,3.32983,337,0,6,1.70202,1.90616,66.1946,-0.0496951,1,0.334316,0.259155,-10.3672,-0.50569,0.304458,-0.0523596,0.142018,23163,279653,50000000,3946383021,0,1545,1,0.06,3106,--,23163,14388545,0,0,0,0,287,3106,,0,145,0.287149,0.0511233,41.6365,7.41288
1_545,209,70,41,10,61,29,49,18,4014,0,42,16.6556,10.9757,3463,0,32,14.3693,8.06564,3997,0,35,16.5851,8.53951,5305,0,48,22.0124,11.1677,4195,0,38,17.4066,9.50522,171,0,6,0.709544,1.291,525,0,10,2.17842,2.79547,1291,0,14,5.35685,3.09417,380,0,6,1.57676,1.89871,85.1191,-0.119166,1,0.353191,0.232564,-6.90197,-0.517905,0.41611,-0.0286389,0.134868,23165,300000,50000000,3946798440,0,1546,1,0.06,3112,--,23165,14396498,0,0,0,0,288,3112,,0,173,0.324118,0.0564864,56.0724,9.77216
1_546,200,66,41,10,61,29,49,18,3847,0,41,16.7261,11.0445,3264,0,33,14.1913,8.40176,3759,0,36,16.3435,8.88572,5047,0,49,21.9435,11.488,3981,0,40,17.3087,9.79198,117,0,4,0.508696,0.912433,435,0,10,1.8913,2.56251,1200,0,13,5.21739,3.16855,323,0,6,1.40435,1.79298,72.0475,-0.094837,1,0.31325,0.225644,-3.54751,-0.380529,0.248215,-0.0154239,0.117292,23170,276961,50000000,3947430575,0,1547,1,0.06,3096,--,23170,14409351,0,0,0,0,289,3096,,0,155,0.308048,0.0472128,47.7474,7.31798
1_547,240,70,42,10,62,30,50,18,4333,0,38,15.8718,10.3405,3813,0,31,13.967,7.84201,4412,0,33,16.1612,8.29513,5825,0,45,21.337,10.4227,4590,0,36,16.8132,9.0484,194,0,8,0.710623,1.26105,603,0,11,2.20879,2.67337,1492,0,13,5.4652,3.19221,460,0,7,1.68498,1.86829,94.4978,-0.192684,1,0.346146,0.232508,-3.04502,-0.457011,0.618433,-0.0111539,0.136911,23174,275300,50000000,3948039954,0,1548,1,0.06,3022,--,23174,14418920,0,0,0,0,262,3022,,0,199,0.323967,0.0603317,64.4694,12.006
1_548,210,68,43,8,61,29,49,17,3835,0,38,15.8471,10.5025,3322,0,29,13.7273,8.07813,3850,0,32,15.9091,8.66932,5124,0,45,21.1736,11.0888,4025,0,36,16.6322,9.40377,140,0,7,0.578512,1.18008,466,0,10,1.92562,2.65873,1289,0,13,5.32645,3.05271,350,0,7,1.44628,1.84055,83.0038,-0.104694,1,0.342991,0.227224,-10.0843,-0.406039,0.337114,-0.0416706,0.124711,23175,300000,50000000,3948280852,0,1549,1,0.06,3496,--,23175,14422424,0,0,0,0,261,3496,,0,193,0.324702,0.0587257,62.6675,11.3341
1_549,287,82,44,8,69,30,54,18,5351,0,36,16.5154,11.3788,4387,0,27,13.5401,8.71186,4992,0,35,15.4074,9.39435,6986,0,43,21.5617,12.5587,5430,0,33,16.7593,10.3621,114,0,5,0.351852,0.856869,459,0,8,1.41667,2.1948,1635,0,14,5.0463,2.98985,365,0,6,1.12654,1.59456,97.0749,-0.139243,1,0.299614,0.23962,-9.02995,-0.402646,0.262366,-0.0278702,0.113646,23176,300000,50000000,3948371538,0,1550,1,0.06,3134,--,23176,14427267,0,0,0,0,296,3134,,0,275,0.349167,0.0607412,96.0208,16.7038
1_550,200,65,43,9,61,28,50,18,3481,0,40,15.1348,10.5655,3041,0,32,13.2217,8.11753,3527,0,35,15.3348,8.81629,4703,0,45,20.4478,11.1255,3687,0,38,16.0304,9.52132,135,0,6,0.586957,1.15299,421,0,9,1.83043,2.44628,1222,0,12,5.31304,3.16877,346,0,6,1.50435,1.78581,88.8787,-0.181201,1,0.386429,0.278745,-6.25946,-0.479858,0.388296,-0.027215,0.161876,23178,300000,50000000,3949040062,0,1551,1,0.06,3568,--,23178,14432867,0,0,0,0,282,3568,,0,162,0.21741,0.0345945,35.2205,5.60431
1_551,221,70,44,10,62,29,50,18,4240,0,41,16.6929,10.7992,3672,0,33,14.4567,7.87426,4219,0,35,16.6102,8.22671,5555,0,49,21.8701,11.1685,4418,0,39,17.3937,9.35617,187,0,6,0.73622,1.3001,530,0,9,2.08661,2.63538,1315,0,13,5.17717,3.05528,397,0,6,1.56299,1.83201,76.5632,-0.3446,1,0.30143,0.247913,3.09201,-0.443324,0.58986,0.0121733,0.144381,23179,300000,50000000,3949669421,0,1552,1,0.06,3053,--,23179,14442381,0,0,0,0,259,3053,,0,182,0.317355,0.0549236,57.7585,9.99609
1_552,230,65,43,10,62,29,51,18,4148,0,39,15.9538,10.3291,3615,0,31,13.9038,7.97221,4204,0,32,16.1692,8.42171,5545,0,44,21.3269,10.7427,4378,0,36,16.8385,9.19683,127,0,5,0.488462,0.954676,533,0,9,2.05,2.57678,1397,0,12,5.37308,2.78513,392,0,6,1.50769,1.71305,98.5189,-0.214441,1,0.378919,0.254235,-6.21459,-0.401886,0.421723,-0.0239023,0.133396,23180,300000,50000000,3950047999,0,1553,1,0.06,3109,--,23180,14455009,0,0,0,0,294,3109,,0,205,0.329959,0.0612732,67.6415,12.561
1_553,204,65,44,10,63,29,51,18,3633,0,39,15.5256,10.4804,3207,0,31,13.7051,8.05448,3719,0,33,15.8932,8.64255,4904,0,44,20.9573,10.7313,3868,0,36,16.5299,9.31644,157,0,5,0.67094,1.20834,489,0,8,2.08974,2.60105,1271,0,13,5.43162,3.0378,382,0,6,1.63248,1.84714,87.2762,-0.0703461,1,0.372975,0.243795,-3.44131,-0.52998,0.380515,-0.0147064,0.135496,23181,300000,50000000,3950165791,0,1554,1,0.06,3126,--,23181,14462652,0,0,0,0,267,3126,,0,204,0.296783,0.0605862,60.5437,12.3596
1_554,189,60,45,11,63,29,51,19,3422,0,45,15.7696,11.401,3003,0,35,13.8387,8.69805,3454,0,40,15.9171,9.08245,4592,0,52,21.1613,12.0489,3613,0,42,16.6498,10.1644,132,0,5,0.608295,1.08976,432,0,9,1.99078,2.5236,1170,0,15,5.39171,3.01739,329,0,6,1.51613,1.76002,61.3178,-0.185989,1,0.282571,0.23782,-2.24084,-0.397888,0.352611,-0.0103264,0.117815,23184,300000,50000000,3950784964,0,1555,1,0.06,3059,--,23184,14470289,0,0,0,0,360,3059,,0,150,0.273456,0.0441891,41.0185,6.62836
1_555,210,65,44,10,63,28,52,18,3861,0,39,16.0207,10.7362,3324,0,29,13.7925,7.99523,3852,0,33,15.9834,8.59652,5136,0,45,21.3112,11.1142,4040,0,36,16.7635,9.44069,158,0,6,0.655602,1.20582,486,0,10,2.0166,2.62286,1275,0,14,5.29046,2.92341,361,0,7,1.49793,1.8516,85.2026,-0.127817,1,0.353538,0.23905,-7.15428,-0.457011,0.312669,-0.0296858,0.121427,23185,250001,50000000,3950970764,0,1556,1,0.06,3084,--,23185,14477348,0,0,0,0,296,3084,,0,194,0.308796,0.0517218,59.9064,10.034
1_556,337,95,46,7,75,30,57,17,6389,0,38,16.8575,10.9246,4957,0,28,13.0792,7.93437,5575,0,33,14.7098,8.60878,8135,0,44,21.4644,11.9242,6257,0,34,16.5092,9.65346,134,0,6,0.353562,0.919766,507,0,9,1.33773,2.37554,1746,0,13,4.60686,3.07188,381,0,6,1.00528,1.64212,121.253,-0.175994,1,0.319928,0.248111,-5.168,-0.487389,0.529252,-0.0136359,0.12202,23186,300000,50000000,3951044473,0,1557,1,0.06,3114,--,23186,14481047,0,0,0,0,291,3114,,0,375,0.352188,0.0210652,132.071,7.89946
1_557,210,68,44,8,63,30,51,17,3917,0,38,16.186,10.7131,3338,0,29,13.7934,8.13818,3831,0,31,15.8306,8.75565,5104,0,42,21.0909,11.051,4046,0,35,16.719,9.51139,118,0,6,0.487603,1.06884,411,0,8,1.69835,2.44863,1187,0,13,4.90496,2.98122,320,0,6,1.32231,1.74021,89.5468,-0.0923739,1,0.370028,0.245228,-7.79278,-0.551649,0.344111,-0.0322016,0.146509,23189,300000,50000000,3951837026,0,1558,1,0.06,3165,--,23189,14486347,0,0,0,0,377,3165,,0,190,0.334394,0.0636443,63.5348,12.0924
1_558,213,66,45,10,64,30,52,18,3948,0,39,16.2469,10.3795,3415,0,30,14.0535,8.00573,3931,0,33,16.177,8.54458,5196,0,45,21.3827,10.7549,4119,0,36,16.9506,9.28058,113,0,6,0.465021,1.05107,428,0,9,1.76132,2.43276,1248,0,11,5.1358,2.85487,330,0,6,1.35802,1.6849,82.9476,-0.126721,1,0.341348,0.233093,-4.2872,-0.445672,0.442489,-0.0176428,0.133641,23190,300000,50000000,3952133946,0,1559,1,0.06,3086,--,23190,14498363,0,0,0,0,265,3086,,0,199,0.304204,0.0581336,60.5365,11.5686
1_559,360,90,48,9,76,30,59,18,6677,0,37,16.6509,10.448,5272,0,29,13.1471,7.70276,5904,0,33,14.7232,8.21049,8540,0,42,21.2968,11.4489,6585,0,33,16.4214,9.25205,136,0,7,0.339152,0.968166,506,0,10,1.26185,2.21394,1863,0,13,4.64589,2.99863,396,0,6,0.987531,1.55765,120.876,-0.157971,0.97432,0.301436,0.231485,-7.62313,-0.439172,0.476449,-0.0190103,0.122447,23193,300000,50000000,3952908937,0,1560,1,0.06,3201,--,23193,14512389,0,0,0,0,296,3201,,0,364,0.372059,0.0255693,135.43,9.30721
1_560,107,49,104,20,122,30,112,24,2683,0,57,20.3258,12.2106,2261,0,42,17.1288,9.90134,2855,0,53,21.6288,11.7656,3930,0,73,29.7727,14.9446,2934,0,56,22.2273,11.9485,36,0,5,0.272727,0.798587,247,0,10,1.87121,2.16517,1247,0,19,9.44697,3.82835,259,0,7,1.96212,1.44812,41.1629,-0.064267,0.904677,0.31184,0.221927,-16.5184,-0.404567,0.13337,-0.12514,0.110703,23194,300000,50000000,3952942244,0,1561,1,0.06,3133,--,23194,14519811,0,0,0,0,257,3133,,0,137,0.230105,0.0134909,31.5244,1.84825
1_561,382,103,48,7,77,29,60,18,7025,0,39,16.4136,10.3103,5637,0,28,13.1706,7.76984,6375,0,31,14.8949,8.33166,9196,0,46,21.486,11.2637,7057,0,36,16.4883,9.22853,155,0,5,0.36215,0.892422,585,0,9,1.36682,2.16892,2172,0,14,5.07477,3.0813,477,0,6,1.11449,1.59686,125.438,-0.132616,1,0.29308,0.223041,-13.4098,-0.466824,0.329427,-0.0313313,0.118957,23197,300000,50000000,3953780752,0,1562,1,0.06,3140,--,23197,14531147,0,0,0,0,313,3140,,0,388,0.340381,0.0154465,132.068,5.99325
1_562,209,64,46,10,65,29,53,18,3900,0,45,16.318,11.0779,3374,0,35,14.1172,8.43749,3838,0,38,16.0586,8.8363,5166,0,52,21.6151,11.822,4068,0,42,17.0209,9.92079,121,0,5,0.506276,1.04249,423,0,8,1.76987,2.27626,1266,0,14,5.29707,3.08994,339,0,6,1.41841,1.69932,70.8414,-0.258124,1,0.296407,0.237306,-5.26301,-0.411838,0.388324,-0.022021,0.126731,23199,293459,50000000,3953873776,0,1563,1,0.06,3127,--,23199,14537197,0,0,0,0,308,3127,,0,165,0.2878,0.0469822,47.4869,7.75206
1_563,30,28,100,25,113,30,106,27,698,7,23,15.8636,4.2458,713,7,23,16.2045,3.96908,793,11,26,18.0227,3.93982,990,15,30,22.5,4.26135,798,11,25,18.1364,4.03727,38,0,4,0.863636,1.11988,100,0,6,2.27273,1.58636,292,3,12,6.63636,1.69345,100,0,5,2.27273,0.962091,18.9422,0.0967166,1,0.430504,0.171836,-4.53017,-0.464679,0.11328,-0.102958,0.118954,23202,300000,50000000,3954113442,0,1564,1,0.06,3102,--,23202,14542507,0,0,0,0,294,3102,,1,2784,0.154743,0.0662569,430.804,184.459
1_564,198,60,47,10,66,28,53,17,3822,0,42,16.9115,11.3777,3216,0,33,14.2301,8.3093,3668,0,35,16.2301,8.75377,4969,0,48,21.9867,11.8913,3919,0,39,17.3407,9.88983,119,0,5,0.526549,1.07329,413,0,10,1.82743,2.58165,1147,0,15,5.07522,3.01744,304,0,7,1.34513,1.7663,70.324,-0.225438,1,0.311168,0.265834,-1.0755,-0.466792,0.370111,-0.00475883,0.146553,23205,300000,50000000,3954832402,0,1565,1,0.06,3132,--,23205,14554352,0,0,0,0,333,3132,,0,215,0.310597,0.0463104,66.7783,9.95674
1_565,230,67,46,9,65,29,54,18,4228,0,38,16.1992,10.2665,3676,0,30,14.0843,7.87599,4260,0,33,16.3218,8.35353,5648,0,44,21.6398,10.719,4462,0,36,17.0958,9.14184,133,0,6,0.509579,1.03802,547,0,11,2.09579,2.60754,1420,0,12,5.44061,2.91536,408,0,7,1.56322,1.82596,100.007,-0.0978039,1,0.383167,0.26164,-7.13904,-0.483672,0.395117,-0.0273526,0.147604,23206,300000,50000000,3954952880,0,1566,1,0.06,3332,--,23206,14558207,0,0,0,0,287,3332,,0,180,0.296975,0.0437512,53.4555,7.87521
1_566,230,67,47,9,67,28,54,18,4289,0,39,16.3702,10.2617,3727,0,31,14.2252,7.89137,4320,0,33,16.4885,8.48021,5666,0,46,21.626,10.5861,4504,0,37,17.1908,9.1143,157,0,5,0.599237,1.13736,544,0,8,2.07634,2.62727,1377,0,13,5.25573,3.02904,399,0,6,1.5229,1.8362,84.5232,-0.128852,1,0.322608,0.224937,-8.86868,-0.425023,0.344096,-0.0338499,0.125991,23211,300000,50000000,3956058841,0,1567,1,0.06,2990,--,23211,14569916,0,0,0,0,233,2990,,0,192,0.330834,0.0614898,63.5202,11.806
1_567,244,64,48,9,68,28,56,17,4394,0,38,16.0365,10.4364,3781,0,30,13.7993,8.0164,4326,0,34,15.7883,8.48608,5841,0,43,21.3175,11.1151,4579,0,36,16.7117,9.3614,134,0,6,0.489051,1.12773,494,0,10,1.80292,2.51953,1447,0,14,5.28102,3.36977,386,0,7,1.40876,1.81661,93.2966,-0.296966,1,0.340498,0.25651,-8.96018,-0.500762,0.64965,-0.0327014,0.160135,23212,300000,50000000,3956236276,0,1568,1,0.06,3116,--,23212,14582835,0,0,0,0,291,3116,,0,204,0.330875,0.0562076,67.4985,11.4664
1_568,188,66,48,10,66,30,54,18,3596,0,39,16.4201,10.7145,3023,0,30,13.8037,7.98531,3511,0,33,16.032,8.43042,4716,0,45,21.5342,11.0198,3709,0,36,16.9361,9.3884,124,0,4,0.56621,1.0637,413,0,9,1.88584,2.61899,1120,0,13,5.11416,2.94713,302,0,6,1.379,1.77185,75.4418,-0.153948,1,0.344483,0.254787,-0.977187,-0.452157,0.369414,-0.00446204,0.13612,23213,300000,50000000,3956615843,0,1569,1,0.06,3079,--,23213,14586325,0,0,0,0,292,3079,,0,161,0.320929,0.0500826,51.6695,8.0633
1_569,324,82,68,9,93,30,79,20,14380,0,119,39.6143,36.5131,8804,0,96,24.2534,21.1189,9430,0,110,25.978,22.4498,17335,0,140,47.7548,39.9867,12412,0,99,34.1928,28.9017,73,0,5,0.201102,0.652014,200,0,8,0.550964,1.3172,2956,0,30,8.14325,5.73582,216,0,5,0.595041,1.06208,87.152,-0.0753969,1,0.240088,0.242006,-16.5426,-0.346609,0.124088,-0.0455718,0.0763153,23214,300000,50000000,3956850956,0,1570,1,0.06,3862,--,23214,14593885,0,0,0,0,256,3862,,0,335,0.261582,-0.00427528,87.6299,-1.43222
1_570,177,63,49,12,68,30,55,19,3275,0,47,15.8981,12.1793,2731,0,36,13.2573,8.88802,3217,0,39,15.6165,9.42747,4296,0,52,20.8544,12.5303,3377,0,43,16.3932,10.5956,106,0,5,0.514563,1.02269,412,0,8,2,2.50049,1021,0,13,4.95631,3.13809,301,0,6,1.46117,1.71683,64.2283,-0.288475,1,0.311788,0.271209,-1.54632,-0.397117,0.421382,-0.00750642,0.146172,23216,300000,50000000,3957742818,0,1571,1,0.06,3512,--,23216,14598582,0,0,0,0,358,3512,,0,142,0.278921,0.0362774,39.6067,5.15139
1_571,185,59,48,10,67,28,55,18,3507,0,45,16.5425,12.3469,2965,0,36,13.9858,9.254,3406,0,39,16.066,10.0459,4560,0,54,21.5094,13.5136,3612,0,44,17.0377,11.1448,118,0,5,0.556604,1.08663,388,0,9,1.83019,2.59161,1053,0,15,4.96698,3.28861,285,0,6,1.34434,1.79078,57.7607,-0.195418,1,0.272456,0.256852,-0.855101,-0.401927,0.337267,-0.0040335,0.125536,23217,300000,50000000,3958155512,0,1572,1,0.06,4635,--,23217,14616602,0,0,0,0,411,4635,,0,167,0.292567,0.0512763,48.8586,8.56314
1_572,178,71,48,10,66,30,55,18,3561,0,46,16.9571,11.9061,2972,0,35,14.1524,8.87831,3427,0,39,16.319,9.66427,4602,0,52,21.9143,12.91,3635,0,43,17.3095,10.7364,87,0,5,0.414286,0.983088,340,0,8,1.61905,2.26939,1041,0,14,4.95714,3.05241,244,0,5,1.1619,1.58939,63.112,-0.262718,1,0.300533,0.254851,-2.54824,-0.434884,0.395235,-0.0121345,0.127621,23218,300000,50000000,3958313758,0,1573,1,0.06,6576,--,23218,14624860,0,0,0,0,442,6576,,0,168,0.30141,0.0461734,50.6369,7.75712
1_573,215,67,48,10,67,29,56,18,4030,0,40,16.3821,10.5576,3495,0,32,14.2073,8.12214,4121,0,33,16.752,8.78928,5401,0,46,21.9553,11.1174,4262,0,38,17.3252,9.49026,136,0,5,0.552846,1.10213,535,0,8,2.1748,2.61289,1371,0,13,5.57317,3.04317,391,0,5,1.58943,1.79377,90.172,-0.222141,1,0.366553,0.260661,-7.99346,-0.529472,0.427044,-0.0324938,0.15845,23222,300000,50000000,3958973451,0,1574,1,0.06,4570,--,23222,14635877,0,0,0,0,419,4570,,0,183,0.305985,0.0522927,55.9953,9.56957
1_574,272,94,62,15,94,30,75,22,6564,0,61,20.7722,13.9916,5056,0,38,16,9.94669,5852,0,41,18.519,10.7056,8701,0,66,27.5348,14.9644,6533,0,51,20.6741,12.1318,101,0,6,0.31962,0.904836,414,0,9,1.31013,2.12252,2138,0,17,6.76582,3.67883,421,0,6,1.33228,1.57121,91.5103,-0.183509,1,0.289589,0.207385,-24.0719,-0.4658,0.305114,-0.0761769,0.120708,23223,300000,50000000,3959455123,0,1575,1,0.06,6729,--,23223,14641274,0,0,0,0,417,6729,,0,265,0.156271,0.00175217,41.4117,0.464324
1_575,511,102,52,7,86,30,66,18,11730,0,60,20.9839,13.7311,8687,0,44,15.5403,9.78086,9897,0,46,17.7048,10.685,14984,0,66,26.805,14.459,11327,0,54,20.263,11.98,141,0,6,0.252236,0.826046,568,0,9,1.0161,1.99232,3254,0,21,5.82111,3.5006,543,0,6,0.971377,1.52589,120.09,-0.188885,1,0.21483,0.176267,-20.7493,-0.507544,0.323364,-0.0371187,0.098257,23225,300000,50000000,3959497250,0,1576,1,0.06,5776,--,23225,14650881,0,0,0,0,481,5776,,0,564,0.280516,0.0169561,158.211,9.56324
1_576,225,64,48,10,67,28,55,18,4104,0,38,16.0312,10.3945,3582,0,30,13.9922,7.86408,4189,0,33,16.3633,8.47773,5490,0,45,21.4453,10.8569,4340,0,36,16.9531,9.22451,162,0,5,0.632812,1.19485,558,0,9,2.17969,2.64112,1386,0,13,5.41406,3.28592,417,0,6,1.62891,1.86219,89.5104,-0.235191,1,0.34965,0.250884,-5.80326,-0.473729,0.474135,-0.022669,0.152264,23228,300000,50000000,3960200295,0,1577,1,0.06,5403,--,23228,14655874,0,0,0,0,460,5403,,0,198,0.324188,0.0589963,64.1893,11.6813
1_577,221,69,48,8,68,29,55,17,4087,0,39,16.1542,10.908,3475,0,32,13.7352,8.36784,3992,0,33,15.7787,8.89144,5340,0,47,21.1067,11.5533,4218,0,38,16.6719,9.7959,121,0,5,0.478261,1.0982,423,0,9,1.67194,2.51303,1255,0,14,4.96047,3.12304,316,0,6,1.24901,1.72096,77.9516,-0.142949,1,0.308109,0.234551,-3.68938,-0.480882,0.337744,-0.0145825,0.121998,23229,300000,50000000,3960459358,0,1578,1,0.06,3061,--,23229,14665548,0,0,0,0,231,3061,,0,172,0.309642,0.0517317,53.2584,8.89786
1_578,154,68,49,13,68,29,56,19,2905,0,47,15.7027,12.5519,2427,0,38,13.1189,9.63983,2814,0,40,15.2108,10.5176,3812,0,54,20.6054,13.9482,2995,0,44,16.1892,11.5871,66,0,5,0.356757,0.913721,281,0,9,1.51892,2.20342,907,0,14,4.9027,3.30131,218,0,6,1.17838,1.61264,52.6845,-0.189263,1,0.284781,0.25779,-5.01752,-0.360673,0.340789,-0.0271217,0.116512,23230,300000,50000000,3960543889,0,1579,1,0.06,3080,--,23230,14670809,0,0,0,0,267,3080,,0,141,0.246423,0.0403976,34.7456,5.69607
1_579,180,62,49,10,68,29,56,18,3358,0,42,16.067,11.0291,2892,0,35,13.8373,8.35643,3339,0,36,15.9761,8.85526,4453,0,49,21.3062,11.5726,3513,0,40,16.8086,9.8234,135,0,4,0.645933,1.17347,398,0,9,1.90431,2.63041,1095,0,13,5.23923,2.96393,298,0,5,1.42584,1.82106,64.5755,-0.208931,1,0.308974,0.25988,-0.442958,-0.447964,0.396105,-0.00211942,0.139817,23235,250001,50000000,3961156941,0,1580,1,0.06,3966,--,23235,14679960,0,0,0,0,301,3966,,0,185,0.290403,0.0546512,53.7246,10.1105
1_580,471,136,52,9,92,30,69,19,10055,0,49,18.8649,11.0793,7859,0,38,14.7448,8.36652,8916,0,42,16.728,9.13804,13012,0,56,24.4128,12.2452,9943,0,44,18.6548,9.99498,129,0,4,0.242026,0.754944,605,0,9,1.13508,1.93626,2957,0,18,5.54784,3.31182,553,0,5,1.03752,1.51246,121.101,-0.100517,1,0.227206,0.189112,-25.022,-0.544798,0.221832,-0.0469455,0.101021,23236,300000,50000000,3961433546,0,1581,1,0.06,3195,--,23236,14684757,0,0,0,0,292,3195,,0,660,0.244495,0.0164217,161.367,10.8384
1_581,228,66,49,8,68,28,57,18,4158,0,38,16.0541,10.3955,3638,0,29,14.0463,8.01048,4178,0,32,16.1313,8.5088,5539,0,45,21.3861,10.8452,4375,0,36,16.8919,9.29212,176,0,6,0.679537,1.28008,511,0,9,1.97297,2.50776,1381,0,12,5.33205,3.04246,401,0,5,1.54826,1.80106,83.7289,-0.200493,1,0.323278,0.227644,-2.746,-0.406039,0.480036,-0.0106023,0.141494,23238,300000,50000000,3961480075,0,1582,1,0.06,3095,--,23238,14690280,0,0,0,0,290,3095,,0,199,0.334914,0.062091,66.6479,12.3561
