index,area,ave0,ave1,ave2,int0,int1,int2,std0,std1,std2,sort
6_751,557,-0.00549396,0.00725939,0,-3.06013,4.04348,0,0.0860282,0.0291767,0,0
6_752,186,-0.00157971,0.0273278,0,-0.293826,5.08296,0,0.0861066,0.0318184,0,0
6_753,271,-0.0114712,0.0301331,0,-3.10871,8.16608,0,0.0765415,0.0414452,0,0
6_754,210,-0.00191368,0.0258866,0,-0.401872,5.43618,0,0.0876961,0.0297817,0,0
6_755,373,0.00337392,0.0271926,0,1.25847,10.1428,0,0.0992208,0.0365094,0,0
6_756,181,0.0547924,0.00496088,0,9.91742,0.897919,0,0.109427,0.0360902,0,0
6_757,0,0,0,0,0,0,0,0,0,0,0
6_758,168,-0.0189185,0.0309013,0,-3.17831,5.19142,0,0.0839595,0.0255151,0,0
6_759,66,-0.0241438,0.0355585,0,-1.59349,2.34686,0,0.0873856,0.0274477,0,0
6_760,883,0.0196492,0.0111406,0,17.3503,9.83712,0,0.092918,0.0317072,0,0
6_761,810,0.00829619,0.0276814,0,6.71991,22.4219,0,0.0871069,0.0380439,0,0
6_762,558,0.01275,0.0287819,0,7.11448,16.0603,0,0.0899875,0.0374797,0,0
6_763,427,0.0201928,0.0178884,0,8.62231,7.63835,0,0.0812439,0.03336,0,0
6_764,174,2.69961e-05,0.0130013,0,0.00469732,2.26222,0,0.0694725,0.0246932,0,0
6_765,428,0.0199502,0.0253589,0,8.53869,10.8536,0,0.0863728,0.0403624,0,0
6_766,273,-0.0168539,0.0247637,0,-4.60112,6.76049,0,0.087917,0.0477262,0,0
6_767,281,0.0283624,0.018012,0,7.96985,5.06136,0,0.0926915,0.0324955,0,0
6_768,599,0.0288535,0.0124762,0,17.2832,7.47325,0,0.101675,0.0337667,0,0
6_769,707,0.00143063,0.0197284,0,1.01146,13.948,0,0.0844659,0.0339943,0,0
6_770,196,0.0079899,0.0216946,0,1.56602,4.25215,0,0.0857058,0.0332061,0,0
6_771,277,0.0130354,0.0330549,0,3.61081,9.1562,0,0.0911905,0.0349525,0,0
6_772,514,0.00704314,0.0283822,0,3.62017,14.5884,0,0.0832725,0.0350256,0,0
6_773,0,0,0,0,0,0,0,0,0,0,0
6_774,497,0.0305264,0.0195956,0,15.1716,9.73902,0,0.128315,0.0373026,0,0
6_775,0,0,0,0,0,0,0,0,0,0,0
6_776,0,0,0,0,0,0,0,0,0,0,0
6_777,149,0.028522,0.0124879,0,4.24978,1.86069,0,0.0846851,0.0312944,0,0
6_778,435,0.0116583,0.019363,0,5.07138,8.4229,0,0.0808281,0.0288629,0,0
6_779,0,0,0,0,0,0,0,0,0,0,0
6_780,483,0.00347773,0.0137827,0,1.67975,6.65702,0,0.0851451,0.0353384,0,0
6_781,87,-0.0109915,0.0121016,0,-0.95626,1.05284,0,0.0767464,0.0223222,0,0
6_782,138,-0.0621811,0.0423949,0,-8.581,5.8505,0,0.302849,0.123615,0,0
6_783,290,-0.0207197,0.0174248,0,-6.00871,5.0532,0,0.0724146,0.0249301,0,0
6_784,109,0.0346795,0.0125717,0,3.78007,1.37031,0,0.0833518,0.0324037,0,0
6_785,86,0.0276296,0.0146771,0,2.37615,1.26223,0,0.0798438,0.0307708,0,0
6_786,395,0.00439391,0.0277441,0,1.7356,10.9589,0,0.0793349,0.0322696,0,0
6_787,127,0.00947155,0.0262623,0,1.20289,3.33531,0,0.0806592,0.0284485,0,0
6_788,610,-0.00264942,0.0225166,0,-1.61614,13.7352,0,0.087797,0.0303466,0,0
6_789,295,0.0167563,0.021091,0,4.94312,6.22184,0,0.0825717,0.0353414,0,0
6_790,288,-0.00490611,0.0288708,0,-1.41296,8.3148,0,0.0849543,0.0346736,0,0
6_791,595,0.0239027,0.0179342,0,14.2221,10.6709,0,0.0866553,0.0345959,0,0
6_792,1057,-0.00444499,0.0130065,0,-4.69835,13.7478,0,0.0852049,0.0295481,0,0
6_793,225,-0.000164007,0.031478,0,-0.0369016,7.08256,0,0.0815873,0.0273777,0,0
6_794,541,0.0366894,0.0156235,0,19.849,8.45233,0,0.0946784,0.0355178,0,0
6_795,58,0.00573757,0.0144763,0,0.332779,0.839626,0,0.0841851,0.0257831,0,0
6_796,41,0.0189353,0.00167133,0,0.776348,0.0685244,0,0.0670519,0.0203279,0,0
6_797,418,0.0604373,0.0120678,0,25.2628,5.04432,0,0.135896,0.0393232,0,0
6_798,181,0.0127122,0.0205463,0,2.30091,3.71888,0,0.0829448,0.0345187,0,0
6_799,481,0.00997764,0.0235068,0,4.79925,11.3068,0,0.0823462,0.0344279,0,0
6_800,132,-0.00358757,0.0263076,0,-0.473559,3.4726,0,0.0876286,0.0301899,0,0
6_801,397,0.0141477,0.0300609,0,5.61665,11.9342,0,0.0890268,0.0343349,0,0
6_802,48,0.00965923,0.0435796,0,0.463643,2.09182,0,0.0814122,0.0270278,0,0
6_803,0,0,0,0,0,0,0,0,0,0,0
6_804,130,0.029236,0.0201793,0,3.80069,2.62331,0,0.077389,0.025977,0,0
6_805,324,0.0123256,0.0269324,0,3.9935,8.72608,0,0.0855989,0.0354392,0,0
6_806,543,-0.0101577,0.0241995,0,-5.51561,13.1403,0,0.0832308,0.0299696,0,0
6_807,167,0.0265238,0.0164605,0,4.42947,2.74891,0,0.0830101,0.0270557,0,0
6_808,379,-0.00858012,0.0254406,0,-3.25186,9.64198,0,0.0897667,0.0341065,0,0
6_809,40,-0.0260236,0.0451551,0,-1.04095,1.8062,0,0.0679081,0.0279372,0,0
6_810,594,-0.00165943,0.0332907,0,-0.985704,19.7747,0,0.0844294,0.0343431,0,0
6_811,142,0.0208817,0.021481,0,2.9652,3.0503,0,0.077793,0.0301051,0,0
6_812,379,0.0249266,0.0206299,0,9.44716,7.81872,0,0.0847697,0.034846,0,0
6_813,148,0.00727892,0.0152209,0,1.07728,2.2527,0,0.0865508,0.0342872,0,0
6_814,228,-0.00578418,0.017421,0,-1.31879,3.97199,0,0.0749736,0.0283026,0,0
6_815,237,-0.00723346,0.0502239,0,-1.71433,11.9031,0,0.0887123,0.0372977,0,0
6_816,567,0.0252204,0.0187255,0,14.3,10.6173,0,0.08302,0.0354316,0,0
6_817,589,0.00857816,0.0243682,0,5.05253,14.3529,0,0.0789927,0.0364701,0,0
6_818,386,0.0296505,0.0201784,0,11.4451,7.78886,0,0.0847892,0.0405332,0,0
6_819,409,0.0159604,0.0257187,0,6.52782,10.519,0,0.0867537,0.0416914,0,0
6_820,410,0.0119313,0.0216699,0,4.89185,8.88468,0,0.0894795,0.0425371,0,0
6_821,156,0.00108788,0.032279,0,0.169709,5.03553,0,0.081469,0.0262946,0,0
6_822,400,0.0104919,0.0216991,0,4.19674,8.67964,0,0.087169,0.029811,0,0
6_823,0,0,0,0,0,0,0,0,0,0,0
6_824,396,0.0037054,0.019334,0,1.46734,7.65626,0,0.0818229,0.0316892,0,0
6_825,340,0.0433564,0.0155992,0,14.7412,5.30373,0,0.0939809,0.0321203,0,0
6_826,441,0.00407111,0.0123443,0,1.79536,5.44381,0,0.0850697,0.0310336,0,0
6_827,300,0.0243159,0.0195538,0,7.29477,5.86614,0,0.0891317,0.0324101,0,0
6_828,202,0.0250965,0.0169552,0,5.06949,3.42495,0,0.0864185,0.0348718,0,0
6_829,571,0.0691727,0.00405495,0,39.4976,2.31537,0,0.247799,0.0677916,0,1
6_830,252,0.0103364,0.0234939,0,2.60478,5.92047,0,0.0874598,0.031391,0,0
6_831,592,0.007815,0.0194238,0,4.62648,11.4989,0,0.090433,0.0361629,0,0
6_832,142,0.0126223,0.0333744,0,1.79236,4.73917,0,0.0979251,0.0336281,0,0
6_833,40,-0.0301298,0.0494514,0,-1.20519,1.97806,0,0.0945717,0.0288383,0,0
6_834,473,0.0193426,0.022304,0,9.14905,10.5498,0,0.0823924,0.0337455,0,0
6_835,452,0.0401378,0.0140134,0,18.1423,6.33404,0,0.104741,0.0363522,0,0
6_836,201,0.0286356,0.0178689,0,5.75576,3.59165,0,0.0824387,0.0352523,0,0
6_837,31,-0.00318469,0.0205721,0,-0.0987253,0.637737,0,0.0675793,0.0242745,0,0
6_838,223,0.0261177,0.0132632,0,5.82424,2.9577,0,0.0767778,0.0296423,0,0
6_839,161,0.0368321,0.0190077,0,5.92997,3.06023,0,0.0839061,0.0283294,0,0
6_840,96,0.0110042,0.0331291,0,1.0564,3.1804,0,0.0935836,0.0272686,0,0
6_841,94,0.00354326,0.0148961,0,0.333067,1.40023,0,0.0748388,0.0255976,0,0
6_842,192,-0.0258694,0.0193873,0,-4.96692,3.72236,0,0.0817137,0.0301834,0,0
6_843,461,0.0350929,0.0255878,0,16.1778,11.796,0,0.0904108,0.0316554,0,0
6_844,536,0.0220166,0.0178872,0,11.8009,9.58756,0,0.0926216,0.0299327,0,0
6_845,432,0.00882777,0.0181451,0,3.8136,7.83867,0,0.083644,0.0258656,0,0
6_846,0,0,0,0,0,0,0,0,0,0,0
6_847,195,0.0336773,0.0154979,0,6.56708,3.0221,0,0.0752414,0.023096,0,0
6_848,573,0.0427844,0.0163035,0,24.5155,9.3419,0,0.0883718,0.0352648,0,0
6_849,574,0.0173943,0.0206457,0,9.98435,11.8506,0,0.0858957,0.0354371,0,0
6_850,286,0.0216392,0.0173329,0,6.18881,4.95722,0,0.0825373,0.0283216,0,0
6_851,445,0.0114438,0.0234815,0,5.0925,10.4493,0,0.0821238,0.0397687,0,0
6_852,415,0.0345831,0.016709,0,14.352,6.93424,0,0.138536,0.0430566,0,0
6_853,658,0.00979504,0.0211296,0,6.44514,13.9033,0,0.0847644,0.0351792,0,0
6_854,116,0.0114831,0.0361223,0,1.33204,4.19018,0,0.0764349,0.0254098,0,0
6_855,353,0.00333384,0.0204994,0,1.17685,7.2363,0,0.0809419,0.0275742,0,0
6_856,393,0.0188697,0.0212923,0,7.41581,8.36788,0,0.08487,0.0316877,0,0
6_857,54,0.0323657,0.0169578,0,1.74775,0.915722,0,0.0842595,0.0318321,0,0
6_858,204,0.0247207,0.0238859,0,5.04302,4.87272,0,0.0779704,0.035247,0,0
6_859,117,0.00633056,0.0172546,0,0.740676,2.01878,0,0.0794824,0.0341775,0,0
6_860,1151,-0.00107756,0.0137903,0,-1.24028,15.8727,0,0.0854654,0.034287,0,0
6_861,120,0.00807048,0.0240318,0,0.968458,2.88382,0,0.0892052,0.0290286,0,0
6_862,333,0.0307783,0.0173632,0,10.2492,5.78194,0,0.107197,0.0408146,0,0
6_863,569,0.0269839,0.0252623,0,15.3539,14.3743,0,0.0816986,0.0366553,0,0
6_864,95,0.0131662,0.0247302,0,1.25079,2.34937,0,0.0840292,0.0300393,0,0
6_865,46,0.0172778,0.0159646,0,0.794779,0.734371,0,0.0675859,0.0226022,0,0
6_866,0,0,0,0,0,0,0,0,0,0,0
6_867,142,0.0152217,0.0257964,0,2.16149,3.66309,0,0.0941014,0.0307073,0,0
6_868,427,0.0285711,0.0247937,0,12.1999,10.5869,0,0.0869941,0.0337083,0,0
6_869,311,0.00491821,0.0193502,0,1.52956,6.01792,0,0.0783607,0.0304804,0,0
6_870,27,-0.0100515,0.0216462,0,-0.271391,0.584448,0,0.0818766,0.0258704,0,0
6_871,42,-0.00447944,0.0216653,0,-0.188137,0.909943,0,0.0645677,0.0185259,0,0
6_872,193,-0.0144762,0.0138649,0,-2.79391,2.67593,0,0.0760015,0.0252163,0,0
6_873,775,0.0121203,0.0177879,0,9.39322,13.7856,0,0.0890077,0.0309056,0,0
6_874,284,0.0194305,0.012029,0,5.51825,3.41625,0,0.0795141,0.028614,0,0
6_875,532,0.0127381,0.0166374,0,6.77666,8.85108,0,0.0919614,0.0276898,0,0
6_876,683,0.0566278,0.00471109,0,38.6768,3.21768,0,0.176859,0.0453164,0,1
6_877,214,0.026108,0.0193632,0,5.58711,4.14373,0,0.0754613,0.0347359,0,0
6_878,709,0.00647789,0.0130268,0,4.59282,9.23602,0,0.0869515,0.0296135,0,0
6_879,302,-0.0160608,0.0312077,0,-4.85037,9.42473,0,0.0846966,0.0386421,0,0
6_880,97,-0.00822152,0.0102869,0,-0.797487,0.997833,0,0.0727589,0.0237175,0,0
6_881,349,0.00975423,0.0148028,0,3.40423,5.16619,0,0.0807016,0.031406,0,0
6_882,485,-0.00173942,0.0211882,0,-0.843621,10.2763,0,0.0828322,0.0326195,0,0
6_883,400,0.0101375,0.0269696,0,4.05501,10.7878,0,0.0840719,0.0375968,0,0
6_884,394,0.00472972,0.0261122,0,1.86351,10.2882,0,0.0828549,0.0438563,0,0
6_885,150,0.00911961,0.0179022,0,1.36794,2.68533,0,0.0847125,0.0349357,0,0
6_886,112,-0.0242607,0.0162419,0,-2.7172,1.81909,0,0.086263,0.0287114,0,0
6_887,334,0.0274266,0.0171392,0,9.1605,5.72449,0,0.0858748,0.030866,0,0
6_888,171,0.000111372,0.0131402,0,0.0190445,2.24698,0,0.0893085,0.0314798,0,0
6_889,940,0.00308292,0.0156693,0,2.89795,14.7292,0,0.0826979,0.032351,0,0
6_890,0,0,0,0,0,0,0,0,0,0,0
6_891,249,-0.0363016,0.020136,0,-9.0391,5.01387,0,0.084787,0.0285786,0,0
6_892,64,0.144624,-0.00842818,0,9.25595,-0.539403,0,0.290821,0.0773749,0,0
6_893,141,0.027086,0.0143883,0,3.81912,2.02876,0,0.0782323,0.0348186,0,0
6_894,0,0,0,0,0,0,0,0,0,0,0
6_895,392,0.00933757,0.021107,0,3.66033,8.27396,0,0.0879998,0.0316727,0,0
6_896,166,0.0195033,0.0176595,0,3.23755,2.93147,0,0.080937,0.0272616,0,0
6_897,290,-0.000336043,0.0322428,0,-0.0974526,9.35041,0,0.0838793,0.0342683,0,0
6_898,405,0.0181874,0.0207741,0,7.36591,8.4135,0,0.0870622,0.0350589,0,0
6_899,542,-0.000337749,0.0210961,0,-0.18306,11.4341,0,0.0814016,0.0326867,0,0
6_900,50,-5.68553e-05,0.0432547,0,-0.00284276,2.16274,0,0.0939342,0.0294457,0,0
6_901,256,0.0146648,0.0141943,0,3.75419,3.63373,0,0.0868239,0.0290944,0,0
6_902,270,0.0073622,0.0253421,0,1.98779,6.84238,0,0.0848543,0.0345098,0,0
6_903,440,0.0101008,0.0244492,0,4.44434,10.7577,0,0.0811056,0.0339829,0,0
6_904,45,-0.0127138,0.00529301,0,-0.57212,0.238185,0,0.079265,0.0252574,0,0
6_905,354,0.00938365,0.0211371,0,3.32181,7.48255,0,0.0794733,0.0327217,0,0
6_906,0,0,0,0,0,0,0,0,0,0,0
6_907,272,-0.0128743,0.0302892,0,-3.50182,8.23867,0,0.0854126,0.0311445,0,0
6_908,343,0.0322659,0.0228833,0,11.0672,7.84896,0,0.087522,0.040861,0,0
6_909,71,0.014063,0.0192677,0,0.998475,1.368,0,0.0939356,0.0309337,0,0
6_910,368,-0.00230059,0.0147436,0,-0.846619,5.42566,0,0.0865371,0.0310938,0,0
6_911,842,-0.00865729,0.0272082,0,-7.28944,22.9093,0,0.0835202,0.0414462,0,0
6_912,497,-0.0123842,0.034317,0,-6.15492,17.0555,0,0.084746,0.0366901,0,0
6_913,56,0.0275663,0.0236018,0,1.54371,1.3217,0,0.0938651,0.0345366,0,0
6_914,417,-0.00204461,0.0266005,0,-0.852601,11.0924,0,0.0989036,0.0347781,0,0
6_915,973,-0.00920445,0.0163314,0,-8.95593,15.8905,0,0.0815742,0.0319651,0,0
6_916,297,-0.0023426,0.0371956,0,-0.695754,11.0471,0,0.0847517,0.0328947,0,0
6_917,259,0.0270723,0.00673321,0,7.01173,1.7439,0,0.0791556,0.0348932,0,0
6_918,256,0.0105565,0.0174682,0,2.70246,4.47187,0,0.0880084,0.0313464,0,0
6_919,266,0.0222239,0.0159526,0,5.91155,4.24339,0,0.0922048,0.0362591,0,0
6_920,445,0.018689,0.0169492,0,8.3166,7.5424,0,0.0954232,0.0318134,0,0
6_921,77,0.022376,0.0219436,0,1.72295,1.68966,0,0.0841567,0.0380637,0,0
6_922,499,0.00120259,0.0258685,0,0.600095,12.9084,0,0.0862202,0.0346955,0,0
6_923,43,0.00720545,-0.00199487,0,0.309834,-0.0857794,0,0.078382,0.0257555,0,0
6_924,0,0,0,0,0,0,0,0,0,0,0
6_925,211,0.00766564,0.00780865,0,1.61745,1.64762,0,0.0707454,0.0243816,0,0
6_926,0,0,0,0,0,0,0,0,0,0,0
6_927,418,0.011822,0.0210981,0,4.9416,8.81901,0,0.129934,0.0480939,0,0
6_928,182,-0.0104181,0.0257598,0,-1.8961,4.68829,0,0.0794449,0.0331348,0,0
6_929,1148,-0.00304382,0.0103519,0,-3.49431,11.884,0,0.0911689,0.0301097,0,0
6_930,0,0,0,0,0,0,0,0,0,0,0
6_931,200,-0.00201364,0.0290727,0,-0.402727,5.81453,0,0.0832638,0.0360299,0,0
6_932,157,-0.00903468,0.0287613,0,-1.41844,4.51552,0,0.0959263,0.0342318,0,0
6_933,249,0.0207035,0.0154295,0,5.15517,3.84195,0,0.0840552,0.0303105,0,0
6_934,357,0.0183712,0.0183929,0,6.55852,6.56626,0,0.0848882,0.0364843,0,0
6_935,0,0,0,0,0,0,0,0,0,0,0
6_936,0,0,0,0,0,0,0,0,0,0,0
6_937,457,0.00055895,0.0129939,0,0.25544,5.93823,0,0.0806575,0.0287379,0,0
6_938,1138,0.0306253,0.0177337,0,34.8516,20.181,0,0.0887542,0.029757,0,0
6_939,382,0.0127165,0.023277,0,4.85769,8.8918,0,0.0902592,0.036617,0,0
6_940,168,0.0189612,0.0154362,0,3.18548,2.59328,0,0.0822747,0.0308937,0,0
6_941,173,0.000483078,0.0240877,0,0.0835726,4.16717,0,0.0896587,0.0367474,0,0
6_942,59,0.081492,-0.000987435,0,4.80803,-0.0582586,0,0.161861,0.0516212,0,0
6_943,181,0.0389372,0.0147726,0,7.04764,2.67384,0,0.0827062,0.0307774,0,0
6_944,159,0.011909,0.0253833,0,1.89353,4.03595,0,0.0816334,0.0291725,0,0
6_945,198,0.00401886,0.0158688,0,0.795733,3.14202,0,0.0763713,0.0256891,0,0
6_946,540,-0.00258753,0.0236199,0,-1.39727,12.7548,0,0.0806603,0.0346025,0,0
6_947,155,0.0385095,0.0062724,0,5.96898,0.972223,0,0.0960203,0.0353921,0,0
6_948,140,-0.0219826,0.00914161,0,-3.07757,1.27983,0,0.0847689,0.0280795,0,0
6_949,328,-0.0120967,0.0328095,0,-3.96771,10.7615,0,0.0860973,0.0351803,0,0
6_950,128,0.0239885,0.0221526,0,3.07052,2.83554,0,0.0890467,0.040827,0,0
6_951,299,0.0143607,0.0202798,0,4.29386,6.06367,0,0.08547,0.0360526,0,0
6_952,118,0.0201831,0.00760009,0,2.3816,0.896811,0,0.0815127,0.0301375,0,0
6_953,382,0.0109868,0.0136591,0,4.19694,5.21778,0,0.0784375,0.029122,0,0
6_954,219,0.0210493,0.0214967,0,4.60979,4.70778,0,0.0801695,0.0347903,0,0
6_955,480,0.0197715,0.0227881,0,9.4903,10.9383,0,0.0925027,0.0351646,0,0
6_956,236,0.0234214,0.0134981,0,5.52745,3.18555,0,0.0834246,0.0332858,0,0
6_957,363,-0.00836223,0.0209006,0,-3.03549,7.5869,0,0.0839089,0.0332904,0,0
6_958,426,0.00125421,0.0209775,0,0.534292,8.93642,0,0.0827885,0.0425127,0,0
6_959,232,0.068896,0.00383099,0,15.9839,0.888791,0,0.21504,0.056777,0,0
6_960,0,0,0,0,0,0,0,0,0,0,0
6_961,33,0.0156761,0.0183512,0,0.51731,0.60559,0,0.081439,0.0323181,0,0
6_962,496,0.017137,0.0156461,0,8.49997,7.76046,0,0.084761,0.0320218,0,0
6_963,311,0.0120864,0.0251206,0,3.75886,7.8125,0,0.0911381,0.0344393,0,0
6_964,664,0.00139703,0.0222101,0,0.927626,14.7475,0,0.0834559,0.0346472,0,0
6_965,185,0.00117894,0.0166965,0,0.218103,3.08885,0,0.0723115,0.0260632,0,0
6_966,197,0.0242342,0.0156144,0,4.77414,3.07603,0,0.0901524,0.0315944,0,0
6_967,951,0.0156237,0.0208505,0,14.8581,19.8288,0,0.0885141,0.0351596,0,0
6_968,161,0.017569,0.0182273,0,2.8286,2.9346,0,0.0882878,0.0275467,0,0
6_969,505,0.0261063,0.0207999,0,13.1837,10.504,0,0.082166,0.0368181,0,0
6_970,319,0.0279974,0.0195353,0,8.93119,6.23176,0,0.0959629,0.0360613,0,0
6_971,126,0.00796257,0.013598,0,1.00328,1.71335,0,0.0829851,0.0308931,0,0
6_972,704,-0.00199249,0.0306729,0,-1.40271,21.5937,0,0.0904778,0.0355454,0,0
6_973,62,-0.00707614,0.00907952,0,-0.438721,0.562931,0,0.0686625,0.0231438,0,0
6_974,438,0.0156163,0.0103524,0,6.83995,4.53437,0,0.0847634,0.0265472,0,0
6_975,87,0.0344607,0.00906614,0,2.99808,0.788754,0,0.0893694,0.0352209,0,0
6_976,860,-0.00438231,0.0235278,0,-3.76878,20.2339,0,0.0808317,0.0337674,0,0
6_977,384,0.0112092,0.0332155,0,4.30432,12.7547,0,0.0888525,0.0398857,0,0
6_978,2804,-0.00721224,0.0068055,0,-20.2231,19.0826,0,0.0799254,0.0243871,0,0
6_979,454,-0.013212,0.00961773,0,-5.99824,4.36645,0,0.0845303,0.0312054,0,0
6_980,259,0.0110366,0.0210706,0,2.85848,5.45728,0,0.086845,0.0364005,0,0
6_981,31,0.00901341,0.00280899,0,0.279416,0.0870786,0,0.0898417,0.0233891,0,0
6_982,35,-0.024127,0.0225148,0,-0.844445,0.788019,0,0.0833895,0.0305574,0,0
6_983,294,0.035466,0.0198434,0,10.427,5.83396,0,0.114883,0.0383545,0,0
6_984,0,0,0,0,0,0,0,0,0,0,0
6_985,336,-0.00762006,0.031107,0,-2.56034,10.4519,0,0.0751615,0.0262139,0,0
6_986,0,0,0,0,0,0,0,0,0,0,0
6_987,250,-0.00460277,0.0257301,0,-1.15069,6.43253,0,0.0819362,0.0282791,0,0
6_988,199,-0.00632669,0.0296262,0,-1.25901,5.89562,0,0.0809925,0.0303303,0,0
6_989,0,0,0,0,0,0,0,0,0,0,0
6_990,263,0.00159577,0.0283587,0,0.419689,7.45835,0,0.0855938,0.0408723,0,0
6_991,238,0.0308992,0.0130199,0,7.35401,3.09873,0,0.0809214,0.0258952,0,0
6_992,164,-0.0184285,0.0232503,0,-3.02228,3.81305,0,0.0832893,0.0289782,0,0
6_993,0,0,0,0,0,0,0,0,0,0,0
6_994,536,0.046164,0.0132925,0,24.7439,7.1248,0,0.0994556,0.0329115,0,0
6_995,290,-0.00951549,0.0269235,0,-2.75949,7.80781,0,0.0758146,0.0340127,0,0
6_996,71,0.0175278,0.035634,0,1.24447,2.53001,0,0.0815628,0.0322243,0,0
6_997,250,0.00346995,0.0203753,0,0.867487,5.09382,0,0.0922895,0.0326199,0,0
6_998,358,0.0128371,0.0231638,0,4.59569,8.29265,0,0.0948206,0.0411304,0,0
6_999,53,0.00618477,0.0297599,0,0.327793,1.57727,0,0.0915257,0.030324,0,0
7_0,111,0.0287762,0.00154881,0,3.19415,0.171918,0,0.0782924,0.0230856,0,0
7_1,202,0.041362,0.0117104,0,8.35512,2.36551,0,0.0933753,0.0305997,0,0
7_2,339,-0.0153876,0.0333743,0,-5.21638,11.3139,0,0.0879188,0.0393363,0,0
7_3,44,0.0120248,0.0399033,0,0.529092,1.75574,0,0.0683343,0.0225568,0,0
7_4,130,-0.00999809,0.014182,0,-1.29975,1.84366,0,0.0713628,0.0245544,0,0
7_5,240,-0.011658,0.0242847,0,-2.79793,5.82833,0,0.0865664,0.0306986,0,0
7_6,175,0.032857,0.0121361,0,5.74997,2.12383,0,0.0873469,0.0351909,0,0
7_7,0,0,0,0,0,0,0,0,0,0,0
7_8,0,0,0,0,0,0,0,0,0,0,0
7_9,283,-0.0105675,0.019939,0,-2.99061,5.64273,0,0.0818025,0.0343386,0,0
7_10,392,-0.00328574,0.034349,0,-1.28801,13.4648,0,0.0851839,0.0419233,0,0
7_11,559,-0.00464131,0.0160316,0,-2.59449,8.96165,0,0.087081,0.0328367,0,0
7_12,257,-0.00851672,0.0213527,0,-2.1888,5.48765,0,0.092761,0.0307072,0,0
7_13,198,-0.0117464,0.0077358,0,-2.32578,1.53169,0,0.0809913,0.0257397,0,0
7_14,425,0.00277642,0.0187832,0,1.17998,7.98284,0,0.0863073,0.0310342,0,0
7_15,369,0.0111382,0.0198618,0,4.10999,7.32901,0,0.0843033,0.0334706,0,0
7_16,344,0.0118675,0.0224598,0,4.0824,7.72616,0,0.0900563,0.0319481,0,0
7_17,40,0.0116844,0.0242341,0,0.467376,0.969363,0,0.0763969,0.0256638,0,0
7_18,297,0.0144841,0.0199243,0,4.30177,5.91752,0,0.0875006,0.0327928,0,0
7_19,395,0.014664,0.0201347,0,5.79229,7.9532,0,0.085063,0.0344359,0,0
7_20,0,0,0,0,0,0,0,0,0,0,0
7_21,239,0.0111571,0.0170077,0,2.66655,4.06484,0,0.0842743,0.0294285,0,0
7_22,37,-0.0152545,0.0170328,0,-0.564417,0.630214,0,0.0516356,0.021175,0,0
7_23,185,0.0561518,0.0109217,0,10.3881,2.02052,0,0.0900154,0.0337859,0,0
7_24,198,0.022608,0.0202516,0,4.47638,4.00981,0,0.0765019,0.0305865,0,0
7_25,325,0.0118988,0.027973,0,3.86712,9.09122,0,0.0942193,0.03315,0,0
7_26,207,0.00968131,0.0106105,0,2.00403,2.19638,0,0.0855124,0.0252968,0,0
7_27,0,0,0,0,0,0,0,0,0,0,0
7_28,0,0,0,0,0,0,0,0,0,0,0
7_29,34,0.0466057,0.0264172,0,1.5846,0.898185,0,0.0824772,0.0293514,0,0
7_30,120,0.0103609,0.0265592,0,1.24331,3.18711,0,0.0817131,0.0280958,0,0
7_31,0,0,0,0,0,0,0,0,0,0,0
7_32,313,0.0217584,0.0161989,0,6.81038,5.07025,0,0.0793942,0.0281729,0,0
7_33,409,-0.00486052,0.0222134,0,-1.98795,9.08527,0,0.0695186,0.0255457,0,0
7_34,85,0.0913254,0.00583246,0,7.76266,0.495759,0,0.088852,0.0251975,0,0
7_35,171,-0.00218309,0.0112094,0,-0.373309,1.9168,0,0.0799356,0.0260162,0,0
7_36,119,0.00979233,0.0191139,0,1.16529,2.27456,0,0.0804804,0.0261319,0,0
7_37,32,0.0261072,0.00681054,0,0.83543,0.217937,0,0.0714726,0.028749,0,0
7_38,0,0,0,0,0,0,0,0,0,0,0
7_39,292,0.00245979,0.0145326,0,0.718259,4.24353,0,0.082505,0.0264982,0,0
7_40,205,-0.0443916,0.0300509,0,-9.10028,6.16043,0,0.120579,0.048648,0,0
7_41,0,0,0,0,0,0,0,0,0,0,0
7_42,544,0.0348812,0.0186466,0,18.9754,10.1437,0,0.143775,0.0451741,0,1
7_43,184,0.017304,0.0168854,0,3.18393,3.10691,0,0.0795553,0.0302501,0,0
7_44,88,-0.00126384,0.0094935,0,-0.111218,0.835428,0,0.0776937,0.0247157,0,0
7_45,128,-0.0278589,0.0148885,0,-3.56593,1.90573,0,0.0707965,0.0235763,0,0
7_46,178,0.00179883,0.0236462,0,0.320193,4.20902,0,0.0729964,0.0299745,0,0
7_47,246,-0.00912999,0.0254009,0,-2.24598,6.24862,0,0.0916173,0.0323557,0,0
7_48,55,-0.00305402,0.010706,0,-0.167971,0.588831,0,0.0837899,0.0271256,0,0
7_49,0,0,0,0,0,0,0,0,0,0,0
7_50,0,0,0,0,0,0,0,0,0,0,0
7_51,510,-0.00199103,0.0213718,0,-1.01542,10.8996,0,0.0813422,0.0378727,0,0
7_52,178,-0.00930041,0.0296838,0,-1.65547,5.28371,0,0.0789794,0.0290445,0,0
7_53,380,-0.00545183,0.0258468,0,-2.0717,9.8218,0,0.0873114,0.0289893,0,0
7_54,531,0.0147469,0.0167281,0,7.83063,8.88262,0,0.0866655,0.0286404,0,0
